"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.052274271E1,1.015637970E0,-9.520202637E-2,3.370540924E0,3.521523823E0
2.053268371E1,1.019380188E0,2.375559998E-1,3.043022003E0,3.218004309E0
2.054262471E1,4.225712585E-1,8.893006897E-1,3.041824493E0,3.197204784E0
2.055256571E1,-5.081932068E-1,1.768123169E0,3.347339172E0,3.819581052E0
2.056250671E1,-1.393901367E0,2.705324249E0,3.987857208E0,5.016447491E0
2.057244771E1,-1.687291260E0,3.612587585E0,4.864733734E0,6.289942381E0
2.058238871E1,-1.241817627E0,4.394561462E0,5.922583923E0,7.478721936E0
2.059232971E1,-3.429368591E-1,5.008285217E0,7.101681976E0,8.696804781E0
2.060227071E1,7.759863281E-1,5.849086761E0,7.977211304E0,9.922190832E0
2.061221171E1,1.509461060E0,7.017856293E0,8.528963928E0,1.114773543E1
2.062215271E1,1.613045654E0,8.221203918E0,9.012159119E0,1.230484141E1
2.063209371E1,5.724096680E-1,9.314530334E0,9.675429840E0,1.344254703E1
2.064203471E1,-5.789959717E-1,1.058269318E1,1.136017639E1,1.553648090E1
2.065197571E1,-1.372944946E0,1.177586197E1,1.429212936E1,1.856935283E1
2.066191671E1,-1.557211761E0,1.223869949E1,1.800575684E1,2.182700055E1
2.067185771E1,-7.894583130E-1,1.153800659E1,2.069027435E1,2.370308616E1
2.068179771E1,5.468128967E-1,1.047865952E1,2.108530289E1,2.355188543E1
2.069173871E1,1.681303711E0,1.044917084E1,1.968541397E1,2.235011133E1
2.070167971E1,2.346520386E0,1.121827148E1,1.788420959E1,2.124148596E1
2.071162071E1,2.367925873E0,1.178439423E1,1.662412994E1,2.051440266E1
2.072156171E1,2.065105591E0,1.202254898E1,1.601040619E1,2.012807620E1
2.073150271E1,1.570234680E0,1.204634949E1,1.606085129E1,2.013780318E1
2.074144371E1,1.260528717E0,1.162856827E1,1.636950943E1,2.011898038E1
2.075138471E1,9.900411987E-1,1.069466034E1,1.689716217E1,2.002173895E1
2.076132571E1,3.752696228E-1,9.567055206E0,1.795800613E1,2.035090556E1
2.077126671E1,-1.182540894E-1,8.254434814E0,1.923215652E1,2.092905929E1
2.078120771E1,-6.059399414E-1,7.018005981E0,1.948303482E1,2.071734097E1
2.079114871E1,-1.114282837E0,6.427184601E0,1.807640991E1,1.921735995E1
2.080108971E1,-1.380728760E0,6.292165375E0,1.530417480E1,1.660468378E1
2.081103071E1,-1.666334839E0,5.979315948E0,1.200383789E1,1.351373431E1
2.082097083E1,-1.911824341E0,5.776038666E0,8.531658325E0,1.047887822E1
2.083091183E1,-1.836680603E0,5.229824524E0,5.342839508E0,7.698726791E0
2.084085283E1,-1.313668213E0,4.436474304E0,2.909948730E0,5.465878707E0
2.085079383E1,-7.261399841E-1,3.564537506E0,1.475781097E0,3.925702072E0
2.086073483E1,-3.962260437E-1,2.570305023E0,9.406439209E-1,2.765551297E0
2.087067483E1,-1.324745178E-1,1.817520447E0,8.861572266E-1,2.026377236E0
2.088061583E1,1.317260742E-2,1.355730743E0,8.333171082E-1,1.591413450E0
2.089055683E1,2.047741699E-1,1.238374786E0,6.186634827E-1,1.399374531E0
2.090049783E1,2.630030823E-1,1.151705017E0,4.733157349E-1,1.272644040E0
2.091043883E1,5.433700562E-2,1.105750580E0,5.014572144E-2,1.108219946E0
2.092037983E1,-2.306703186E-1,1.138083344E0,-4.321513367E-1,1.239030779E0
2.093032083E1,-5.487588501E-1,1.382974091E0,-9.198371887E-1,1.749243855E0
2.094026183E1,-7.990383911E-1,1.606459351E0,-1.679956512E0,2.457931626E0
2.095020283E1,-7.644602966E-1,1.669029236E0,-2.075434113E0,2.770827474E0
2.096014383E1,-4.553530884E-1,1.628164215E0,-1.667532349E0,2.374642980E0
2.097008483E1,-8.053253174E-2,1.278491364E0,-4.650828552E-1,1.362838111E0
2.098002583E1,2.498304749E-1,7.470964050E-1,1.312021637E0,1.530349333E0
2.098996683E1,4.469705200E-1,3.421884155E-1,2.905009003E0,2.959045938E0
2.099990783E1,5.971083069E-1,1.945953369E-2,4.091741180E0,4.135125499E0
2.100984883E1,7.075785828E-1,-1.823208618E-1,4.441414032E0,4.501118411E0
2.101978983E1,5.423222351E-1,-1.612147522E-1,4.248914337E0,4.286417694E0
2.102973083E1,1.692979431E-1,1.992356873E-1,3.723057861E0,3.732226747E0
2.103967183E1,-3.153941345E-1,7.563771057E-1,3.513942719E0,3.608236857E0
2.104961283E1,-4.965174866E-1,1.369651794E0,3.769012299E0,4.040783261E0
2.105955283E1,-3.323089600E-1,1.817819824E0,4.408332825E0,4.779989169E0
2.106949383E1,-1.984872437E-1,2.186802521E0,5.582940216E0,5.999226942E0
2.107943483E1,-6.271957397E-2,2.761607208E0,7.066654816E0,7.587359119E0
2.108937583E1,-7.798782349E-2,3.557801514E0,8.604107666E0,9.310999003E0
2.109931683E1,-4.204756165E-1,4.727319489E0,9.638456726E0,1.074356539E1
2.110925783E1,-5.845344543E-1,6.329288177E0,1.000579285E1,1.185400607E1
2.111919883E1,-7.631130981E-1,8.065228271E0,1.002794678E1,1.289146870E1
2.112913983E1,-1.282383270E0,9.609417114E0,1.090108109E1,1.458831632E1
2.113908083E1,-1.714684296E0,1.079480209E1,1.315000443E1,1.709943013E1
2.114902183E1,-1.655557251E0,1.130449219E1,1.615036514E1,1.978299036E1
2.115896283E1,-1.100212097E0,1.105181763E1,1.952764206E1,2.246512728E1
2.116890383E1,-6.774911499E-1,1.006581802E1,2.202340210E1,2.422415998E1
2.117884483E1,-5.189707947E-1,9.413025513E0,2.271256897E1,2.459136371E1
2.118878583E1,-1.053808594E-1,9.866732025E0,2.167717209E1,2.381728985E1
2.119872683E1,4.695735168E-1,1.059077637E1,1.988809250E1,2.253710866E1
2.120866783E1,1.079704742E0,1.071651489E1,1.825094696E1,2.119213342E1
2.121860883E1,1.244212646E0,1.063478485E1,1.686438034E1,1.997633696E1
2.122854983E1,1.178798676E0,1.038944504E1,1.605157059E1,1.915680174E1
2.123849083E1,9.427395630E-1,9.536818085E0,1.621278534E1,1.883332327E1
2.124843183E1,3.201841736E-1,8.420589294E0,1.741089386E1,1.934290741E1
2.125837183E1,-3.450325012E-1,7.232809296E0,1.887604706E1,2.021726317E1
2.126831283E1,-1.060694275E0,6.061495056E0,1.977388000E1,2.070925216E1
2.127825383E1,-1.544787598E0,5.282065887E0,1.902977737E1,1.980956879E1
2.128819483E1,-1.946103058E0,5.038522339E0,1.682905380E1,1.767458844E1
2.129813583E1,-2.179617462E0,5.110821991E0,1.394410309E1,1.501030462E1
2.130807683E1,-2.442470856E0,4.921914825E0,1.078971268E1,1.210821246E1
2.131801783E1,-2.649640045E0,4.670737152E0,7.642507324E0,9.340465519E0
2.132795883E1,-2.571801910E0,4.375401306E0,5.012775879E0,7.133458044E0
2.133789983E1,-2.323019257E0,3.810176697E0,3.079546051E0,5.421943269E0
2.134784083E1,-2.028731232E0,3.068020020E0,1.948947144E0,4.162558374E0
2.135778183E1,-1.825004883E0,2.380200348E0,1.522483978E0,3.363622152E0
2.136772283E1,-1.512005768E0,1.921554108E0,1.462458801E0,2.849090623E0
2.137766383E1,-1.125060425E0,1.573677521E0,1.398541718E0,2.387077886E0
2.138760483E1,-7.352709961E-1,1.286424866E0,1.194066925E0,1.902973514E0
2.139754583E1,-3.727249146E-1,9.957293701E-1,6.331832886E-1,1.237465926E0
2.140748683E1,-2.667453003E-1,7.982899475E-1,-7.918533325E-2,8.453935252E-1
2.141742783E1,-7.138655090E-1,8.327183533E-1,-8.015830994E-1,1.358513631E0
2.142736883E1,-1.356030121E0,1.192420349E0,-1.228794708E0,2.184174996E0
2.143730983E1,-1.757644958E0,1.591191101E0,-1.307231598E0,2.707408239E0
2.144724983E1,-1.991458740E0,1.710193634E0,-9.228309631E-1,2.782496571E0
2.145719083E1,-1.731599121E0,1.480271759E0,-1.404080200E-1,2.282401018E0
2.146713183E1,-1.154698792E0,9.298663330E-1,9.610015869E-1,1.766778069E0
2.147707283E1,-3.811074829E-1,2.869532776E-1,1.988464966E0,2.044890710E0
2.148701383E1,3.839515686E-1,-3.046165466E-1,2.904260559E0,2.945325015E0
2.149695483E1,9.268725586E-1,-6.899153137E-1,3.383414154E0,3.575271629E0
2.150689583E1,1.333726501E0,-8.951385498E-1,3.265758820E0,3.639406555E0
2.151683683E1,1.358425140E0,-8.234376526E-1,2.920426941E0,3.324494239E0
2.152677783E1,7.878117371E-1,-3.189866638E-1,2.639311523E0,2.772790137E0
2.153671883E1,1.746867371E-1,5.182223511E-1,2.695744171E0,2.750655649E0
2.154665983E1,-3.073109436E-1,1.251697083E0,3.110830994E0,3.367262252E0
2.155660083E1,-7.840695190E-1,1.886227570E0,4.207600250E0,4.677234153E0
2.156654183E1,-7.686515808E-1,2.567760315E0,5.638474731E0,6.243125466E0
2.157648283E1,-2.624043274E-1,3.247646484E0,6.956034851E0,7.681307478E0
2.158642383E1,2.888992310E-1,4.231400757E0,7.338339844E0,8.475815406E0
2.159636483E1,1.269210663E0,5.666017456E0,6.960375824E0,9.064297057E0
2.160630583E1,1.617536316E0,7.064559174E0,6.825955353E0,9.955806674E0
2.161624683E1,8.919950867E-1,8.533155212E0,7.784262543E0,1.158469406E1
2.162618683E1,-1.646575928E-1,1.014305740E1,1.048419800E1,1.458859600E1
2.163612783E1,-1.308878174E0,1.121961868E1,1.444331497E1,1.833582158E1
2.164606883E1,-1.974244537E0,1.127739853E1,1.924817322E1,2.239574806E1
2.165600983E1,-1.504072266E0,1.035262161E1,2.293620392E1,2.520929308E1
2.166595083E1,-3.740721130E-1,8.967701569E0,2.418580536E1,2.579753442E1
2.167589183E1,1.030606842E0,8.523275757E0,2.378284332E1,2.528501565E1
2.168583283E1,1.578467560E0,9.204808502E0,2.268532562E1,2.453251023E1
2.169577383E1,1.499880981E0,1.015114059E1,2.159634018E1,2.391019045E1
2.170571483E1,1.292262726E0,1.076216995E1,2.057306808E1,2.325393247E1
2.171565583E1,1.182989960E0,1.134969818E1,1.945818649E1,2.255739647E1
2.172559683E1,9.532177734E-1,1.135643417E1,1.867247040E1,2.187551993E1
2.173553783E1,5.670208740E-1,1.054527100E1,1.859133911E1,2.138135036E1
2.174547883E1,-1.535806274E-1,9.441316681E0,1.948767517E1,2.165482697E1
2.175541983E1,-1.211580505E0,8.351582794E0,2.096285751E1,2.259774895E1
2.176536083E1,-2.027234344E0,7.247628479E0,2.125804367E1,2.255088066E1
2.177530183E1,-2.127076721E0,6.357878723E0,1.978001724E1,2.088530965E1
2.178524283E1,-1.701811066E0,5.871540070E0,1.746014145E1,1.849939683E1
2.179518383E1,-8.684939575E-1,5.210065613E0,1.462324081E1,1.554793354E1
2.180512383E1,-2.122586060E-1,4.580175476E0,1.151705017E1,1.239618916E1
2.181506483E1,-4.819976807E-2,4.040547638E0,8.445587311E0,9.362493976E0
2.182500621E1,-2.095642090E-1,3.539988556E0,5.697152710E0,6.710662049E0
2.183494721E1,-3.818559265E-1,2.959046631E0,3.499123535E0,4.598438477E0
2.184488821E1,-6.833290100E-1,2.175276489E0,1.985022125E0,3.023090997E0
2.185482921E1,-9.559121704E-1,1.491498413E0,1.054257660E0,2.061503046E0
2.186477021E1,-1.095571747E0,9.193881226E-1,4.965174866E-1,1.513962214E0
2.187471121E1,-8.656498718E-1,5.236111450E-1,1.883084106E-1,1.029066756E0
2.188465221E1,5.987548828E-4,4.411326599E-1,-1.206491089E-1,4.573342209E-1
2.189459321E1,6.607260132E-1,2.674937439E-1,-8.544232178E-1,1.112722249E0
2.190453421E1,7.102729797E-1,2.231858826E-1,-1.901645508E0,2.042193742E0
2.191447521E1,2.392025757E-1,5.999523926E-1,-3.380121002E0,3.441275742E0
2.192441621E1,-5.321434021E-1,1.201850739E0,-4.647385712E0,4.829680709E0
2.193435721E1,-1.351838837E0,1.949994965E0,-4.894372101E0,5.439193586E0
2.194429821E1,-1.772763519E0,2.451302490E0,-3.963158569E0,4.985799860E0
2.195423921E1,-1.954485626E0,2.399809570E0,-2.279160461E0,3.843653528E0
2.196418021E1,-1.692680054E0,1.807491302E0,-3.397933960E-1,2.499529981E0
2.197412121E1,-8.933422852E-1,8.554710388E-1,1.752854919E0,2.145318509E0
2.198406121E1,2.161505127E-1,-1.332229614E-1,3.365152130E0,3.374717508E0
2.199400221E1,1.129700775E0,-9.333091736E-1,4.173620911E0,4.423392517E0
2.200394321E1,1.663790131E0,-1.290616150E0,4.064946899E0,4.577955978E0
2.201388421E1,1.651665344E0,-1.167871399E0,3.345692596E0,3.909677859E0
2.202382521E1,6.923103333E-1,-4.710704041E-1,2.529889069E0,2.664871408E0
2.203376621E1,-3.315605164E-1,5.075944519E-1,2.240540771E0,2.321122024E0
2.204370721E1,-1.101858673E0,1.443897400E0,2.692900085E0,3.248175350E0
2.205364821E1,-1.502725067E0,2.188000031E0,3.517235870E0,4.406412932E0
2.206358921E1,-1.351838837E0,2.756817169E0,4.634811859E0,5.559585426E0
2.207353021E1,-1.066981201E0,3.582799530E0,5.673202515E0,6.794124530E0
2.208347121E1,-4.787045288E-1,4.721032562E0,6.514453125E0,8.059491671E0
2.209341221E1,2.237846375E-1,6.315217438E0,6.736441498E0,9.236433018E0
2.210335321E1,3.902384949E-1,8.208330688E0,7.069648590E0,1.084015267E1
2.211329421E1,-3.811074829E-1,1.038495438E1,8.486452332E0,1.341686973E1
2.212323521E1,-1.838776245E0,1.242027191E1,1.143112885E1,1.697983978E1
2.213317621E1,-2.946323090E0,1.352437592E1,1.553679108E1,2.080820609E1
2.214311721E1,-2.994223480E0,1.339998459E1,2.040571609E1,2.459508509E1
2.215305821E1,-2.213447113E0,1.213601303E1,2.434687042E1,2.729381358E1
2.216299821E1,-1.106499023E0,1.067041077E1,2.541340256E1,2.758483343E1
2.217293921E1,2.215393066E-2,1.040531204E1,2.396232010E1,2.612400800E1
2.218288021E1,8.158035278E-1,1.144519958E1,2.179617462E1,2.463191745E1
2.219282121E1,1.181343384E0,1.218451218E1,1.996608032E1,2.342012538E1
2.220276221E1,1.181493073E0,1.251173172E1,1.812835190E1,2.205847907E1
2.221270321E1,9.921368408E-1,1.261172379E1,1.703532486E1,2.121891150E1
2.222264421E1,5.405259705E-1,1.192375443E1,1.694566132E1,2.072736176E1
2.223258521E1,-8.981323242E-4,1.066068100E1,1.756058258E1,2.054322713E1
2.224252621E1,-5.448669434E-1,9.080417175E0,1.876886993E1,2.085716507E1
2.225246721E1,-1.011746063E0,7.303162994E0,2.062351318E1,2.190180622E1
2.226240821E1,-1.397194519E0,5.573809204E0,2.139455978E1,2.215280321E1
2.227234921E1,-1.363065491E0,4.414020996E0,1.988659561E1,2.041612632E1
2.228229021E1,-1.014739838E0,3.674259338E0,1.638118515E1,1.681883187E1
2.229223121E1,-7.250921631E-1,3.089724884E0,1.220322327E1,1.260915606E1
2.230217221E1,-5.679190063E-1,2.528092804E0,7.775131531E0,8.195514355E0
2.231211321E1,-2.293231201E-1,2.197430420E0,3.821103973E0,4.413856037E0
2.232205421E1,2.368075562E-1,1.742676086E0,9.220825195E-1,1.985757773E0
2.233199421E1,6.032455444E-1,1.007554779E0,-6.870712280E-1,1.360565578E0
2.234193521E1,6.911128235E-1,2.884501648E-1,-1.318009186E0,1.515911820E0
2.235187621E1,5.108876038E-1,-1.151106262E-1,-1.611997833E0,1.694931743E0
2.236181721E1,3.888912964E-1,-2.324665833E-1,-2.026934967E0,2.076955106E0
2.237175821E1,3.074606323E-1,-3.794609070E-1,-2.643353119E0,2.688091950E0
2.238169921E1,3.305126953E-1,-4.540058899E-1,-3.345991974E0,3.392789749E0
2.239164021E1,3.781137085E-1,-4.320016479E-1,-3.860921173E0,3.903371326E0
2.240158121E1,1.558259583E-1,-2.794688416E-1,-4.147126007E0,4.159451728E0
2.241152221E1,-4.938230896E-1,3.098556519E-2,-4.245770874E0,4.274504844E0
2.242146321E1,-8.084687805E-1,5.661227417E-1,-4.014352112E0,4.133901257E0
2.243140421E1,-8.057743835E-1,7.625143433E-1,-3.300935669E0,3.482366548E0
2.244134521E1,-4.574487305E-1,5.855822754E-1,-1.911974030E0,2.051294867E0
2.245128621E1,1.438508606E-1,1.357676697E-1,-1.080752563E-1,2.254022876E-1
2.246122721E1,6.902146912E-1,-4.487667847E-1,1.598825226E0,1.798340916E0
2.247116821E1,1.183588715E0,-8.107141113E-1,2.751727753E0,3.103247531E0
2.248110921E1,1.476529541E0,-7.860154724E-1,3.290008392E0,3.690814955E0
2.249105021E1,1.286574554E0,-5.423222351E-1,3.285817108E0,3.570151476E0
2.250099021E1,4.174818420E-1,9.684860229E-2,3.066523132E0,3.096326026E0
2.251093121E1,-6.544390869E-1,1.063238983E0,3.036884766E0,3.283509819E0
2.252087221E1,-1.500479736E0,2.111359406E0,3.876189423E0,4.661986960E0
2.253081321E1,-2.438728638E0,3.216062164E0,5.363795929E0,6.712731186E0
2.254075421E1,-3.162024536E0,4.223616943E0,7.038213959E0,8.796237547E0
2.255069521E1,-2.893033905E0,5.102589111E0,9.064250793E0,1.079660610E1
2.256063621E1,-2.286345520E0,5.687722321E0,1.054048096E1,1.219341215E1
2.257057721E1,-1.414857788E0,6.456972656E0,1.131077911E1,1.310068863E1
2.258051821E1,-6.625222778E-1,7.878716125E0,1.162497574E1,1.405891761E1
2.259045921E1,-3.463796997E-1,9.488169250E0,1.223031693E1,1.548308712E1
2.260040021E1,-9.211843872E-1,1.079285614E1,1.435065765E1,1.797986928E1
2.261034121E1,-2.295326843E0,1.146870071E1,1.806024353E1,2.151678456E1
2.262028221E1,-3.262465668E0,1.163066391E1,2.310879501E1,2.607551404E1
2.263022321E1,-3.487747192E0,1.063912582E1,2.715353394E1,2.937124076E1
2.264016421E1,-3.339255981E0,8.939260712E0,2.781411026E1,2.940553931E1
2.265010521E1,-2.698887634E0,8.357869720E0,2.539005112E1,2.686619952E1
2.266004621E1,-2.177222443E0,9.204808502E0,2.216979767E1,2.410329284E1
2.266998721E1,-2.280208282E0,1.026894562E1,2.030572403E1,2.286860342E1
2.267992721E1,-2.575843506E0,1.087743027E1,1.954111404E1,2.251240985E1
2.268986821E1,-2.159858551E0,1.107591751E1,1.910417267E1,2.218806776E1
2.269980921E1,-1.200054474E0,1.050575317E1,1.825708420E1,2.109815404E1
2.270975021E1,-4.107458496E-1,9.726174316E0,1.707783646E1,1.965756030E1
2.271969121E1,-8.292755127E-2,8.880582733E0,1.629241974E1,1.855571523E1
2.272963221E1,-3.300636292E-1,7.642657013E0,1.626502670E1,1.797415483E1
2.273957321E1,-9.342073059E-1,6.376889191E0,1.658551025E1,1.779372388E1
2.274951421E1,-1.515598297E0,5.383554840E0,1.585532867E1,1.681282690E1
2.275945521E1,-1.765428772E0,4.883444824E0,1.394140869E1,1.487708467E1
2.276939621E1,-1.768871613E0,4.435127106E0,1.150088379E1,1.245269397E1
2.277933721E1,-1.483115845E0,3.777394867E0,8.939111023E0,9.817130460E0
2.278927821E1,-9.870474243E-1,3.149151306E0,6.439010010E0,7.235486609E0
2.279921921E1,-4.942721558E-1,2.503244476E0,4.229604492E0,4.939644930E0
2.280916021E1,-1.640588379E-1,1.867666168E0,2.389031982E0,3.036867799E0
2.281910158E1,6.481521606E-2,1.274150391E0,9.340576172E-1,1.581177998E0
2.282904258E1,1.936972046E-1,7.872129822E-1,-1.252894592E-1,8.203172161E-1
2.283898358E1,3.462300110E-1,4.659809875E-1,-7.930508423E-1,9.828240635E-1
2.284892358E1,6.697073364E-1,2.143542480E-1,-1.178948364E0,1.372725357E0
2.285886458E1,1.217717743E0,1.191522217E-1,-1.707499237E0,2.100615957E0
2.286880558E1,1.456471252E0,8.113128662E-2,-2.208208008E0,2.646520999E0
2.287874658E1,1.057700500E0,2.839595032E-1,-2.571801910E0,2.795268934E0
2.288868758E1,2.341131592E-1,6.649172974E-1,-3.106490021E0,3.185467663E0
2.289862858E1,-6.188131714E-1,1.146316223E0,-3.234922943E0,3.487362481E0
2.290856958E1,-1.128652954E0,1.481768646E0,-2.968327332E0,3.504349149E0
2.291851058E1,-1.198407898E0,1.483864288E0,-2.168540497E0,2.888010146E0
2.292845158E1,-8.431965637E-1,1.234931946E0,-7.878117371E-1,1.690172976E0
2.293839258E1,-2.179467773E-1,8.018824768E-1,9.328601074E-1,1.249297516E0
2.294833358E1,4.032614136E-1,3.652404785E-1,2.620301056E0,2.676190950E0
2.295827458E1,9.725276184E-1,1.631607056E-1,3.914809113E0,4.037098187E0
2.296821558E1,1.054107971E0,2.293231201E-1,4.620292053E0,4.744558079E0
2.297815658E1,3.781137085E-1,5.897735596E-1,4.601431274E0,4.654457283E0
2.298809758E1,-8.243357849E-1,1.355581055E0,4.464017029E0,4.737570845E0
2.299803858E1,-1.591041412E0,2.067350922E0,4.443210297E0,5.152423735E0
2.300797858E1,-1.992955627E0,2.479443970E0,4.411176910E0,5.438565644E0
2.301791958E1,-1.669178925E0,2.427202606E0,4.543950806E0,5.415252505E0
2.302786058E1,-8.641529846E-1,2.060165863E0,4.919669495E0,5.403164971E0
2.303780158E1,5.014572144E-2,1.801054688E0,5.638325043E0,5.919207875E0
2.304774258E1,8.270301819E-1,1.997296600E0,6.288572845E0,6.649760978E0
2.305768358E1,6.039939880E-1,2.850971375E0,6.891668701E0,7.482509205E0
2.306762458E1,2.710862732E-1,4.498295746E0,8.321046295E0,9.462978592E0
2.307756558E1,-5.110372925E-1,6.540798340E0,1.043719574E1,1.232794618E1
2.308750658E1,-1.305435333E0,8.847052460E0,1.246727417E1,1.534299266E1
2.309744758E1,-1.677262115E0,1.065589096E1,1.438673264E1,1.798163775E1
2.310738858E1,-1.963616638E0,1.098954712E1,1.732766693E1,2.061247141E1
2.311732958E1,-1.487007751E0,1.024664200E1,2.128843048E1,2.367281429E1
2.312727058E1,-5.797444153E-1,9.023385773E0,2.510249908E1,2.668132408E1
2.313721158E1,-3.475772095E-1,7.261250153E0,2.753838364E1,2.848173339E1
2.314715258E1,-3.520678711E-1,6.166726227E0,2.814013229E1,2.881005917E1
2.315709358E1,-1.930984497E-2,6.613846436E0,2.689307556E1,2.769441913E1
2.316703458E1,3.029699707E-1,7.062313843E0,2.446407669E1,2.546486041E1
2.317697458E1,6.635700989E-1,7.212900696E0,2.199166809E1,2.315382748E1
2.318691558E1,1.109642487E0,7.573800201E0,1.974708572E1,2.117879011E1
2.319685658E1,1.622026978E0,7.646399231E0,1.772928177E1,1.937590836E1
2.320679758E1,1.854942627E0,7.280559998E0,1.641366760E1,1.805147778E1
2.321673858E1,1.593586121E0,6.464756470E0,1.612866028E1,1.744896201E1
2.322667958E1,1.017134857E0,5.610033875E0,1.617461472E1,1.715007885E1
2.323662058E1,6.388714600E-1,5.034929810E0,1.578617249E1,1.658197566E1
2.324656158E1,3.106040955E-1,4.566853180E0,1.485181549E1,1.554120479E1
2.325650258E1,-4.444258118E-1,4.309238892E0,1.327634171E1,1.396525342E1
2.326644358E1,-1.677411804E0,4.383035431E0,1.114178055E1,1.208982976E1
2.327638458E1,-2.467768250E0,4.609514465E0,8.700956268E0,1.015106614E1
2.328632558E1,-2.632425842E0,4.471651154E0,6.236630859E0,8.113007724E0
2.329626658E1,-2.067799988E0,3.969595184E0,4.261188812E0,6.179903948E0
2.330620758E1,-1.475182343E0,3.146606598E0,3.120560760E0,4.670673986E0
2.331614858E1,-9.078620911E-1,2.194286957E0,2.531086578E0,3.470663927E0
2.332608958E1,-4.519102478E-1,1.406325531E0,2.215542755E0,2.662818821E0
2.333602958E1,-2.073188782E-1,9.415420532E-1,2.093995514E0,2.305276506E0
2.334597058E1,3.592529297E-2,7.803273010E-1,2.004331970E0,2.151173626E0
2.335591158E1,1.625619507E-1,7.635621643E-1,1.622775421E0,1.800792502E0
2.336585258E1,8.292755127E-2,7.183561707E-1,1.046324158E0,1.271891037E0
2.337579358E1,-3.510200500E-1,8.167016602E-1,4.583468628E-1,1.000149251E0
2.338573458E1,-9.773176575E-1,1.214424591E0,-2.814147949E-1,1.584036356E0
2.339567558E1,-1.503473511E0,1.719474335E0,-9.385482788E-1,2.469392123E0
2.340561658E1,-1.728156281E0,2.010169830E0,-1.218316498E0,2.917464990E0
2.341555758E1,-1.678459625E0,2.013313293E0,-8.681945801E-1,2.761235043E0
2.342549858E1,-1.405876465E0,1.804198151E0,1.437011719E-2,2.287318540E0
2.343543958E1,-1.029259644E0,1.362915802E0,1.117426300E0,2.040969484E0
2.344538058E1,-4.116439819E-1,8.208929443E-1,1.952090607E0,2.157307055E0
2.345532158E1,7.259902954E-2,3.421884155E-1,2.561473389E0,2.585248431E0
2.346526258E1,5.740562439E-1,3.891906738E-2,2.981799316E0,3.036804641E0
2.347520358E1,8.105644226E-1,-9.280700684E-3,3.235821075E0,3.335811572E0
2.348514458E1,4.918771362E-1,2.544708252E-1,3.315305786E0,3.361242475E0
2.349508558E1,-2.912942505E-1,6.858737183E-1,3.628604279E0,3.704327754E0
2.350502558E1,-1.443298645E0,1.357527008E0,4.393813019E0,4.819915290E0
2.351496658E1,-2.537074127E0,2.223476257E0,5.214256897E0,6.210399889E0
2.352490758E1,-3.115321655E0,3.122057648E0,6.190077667E0,7.600627244E0
2.353484858E1,-2.875071259E0,3.918102264E0,7.327412567E0,8.792527226E0
2.354478958E1,-2.177521820E0,4.555177460E0,8.420888672E0,9.818483029E0
2.355473058E1,-1.155147858E0,5.287754059E0,9.398206329E0,1.084532119E1
2.356467158E1,-2.168989563E-1,6.478228455E0,1.020428009E1,1.208891315E1
2.357461258E1,1.146615601E-1,7.832761688E0,1.071920929E1,1.327654890E1
2.358455358E1,-1.923500061E-1,9.131610718E0,1.148381927E1,1.467315297E1
2.359449458E1,-1.153351593E0,1.036549484E1,1.296019913E1,1.663551817E1
2.360443558E1,-1.997146912E0,1.134131561E1,1.510239441E1,1.899200760E1
2.361437658E1,-2.254761200E0,1.147543671E1,1.754651184E1,2.108671794E1
2.362431758E1,-1.847308502E0,1.059646454E1,1.947061066E1,2.224415179E1
2.363425858E1,-5.528004456E-1,9.570647736E0,1.974424164E1,2.194852989E1
2.364419958E1,1.252146149E0,9.261839905E0,1.827804062E1,2.052891418E1
2.365413958E1,2.531835022E0,9.865833893E0,1.663281189E1,1.950372524E1
2.366408058E1,3.294948120E0,1.046683411E1,1.540671158E1,1.891502210E1
2.367402158E1,2.742746429E0,1.052266800E1,1.422192535E1,1.790285901E1
2.368396258E1,9.798623657E-1,1.093266541E1,1.373154510E1,1.757949471E1
2.369390358E1,-7.720944214E-1,1.119596786E1,1.465422638E1,1.845784866E1
2.370384458E1,-1.460662537E0,1.011895752E1,1.640693161E1,1.933169008E1
2.371378558E1,-1.438358917E0,8.209977264E0,1.839240280E1,2.019289687E1
2.372372658E1,-1.100212097E0,6.376739502E0,2.058713882E1,2.158016585E1
2.373366758E1,-5.288502502E-1,4.735103302E0,2.164753372E1,2.216566268E1
2.374360858E1,2.778222656E-1,3.729644165E0,2.102752304E1,2.135753160E1
2.375354958E1,5.325924683E-1,3.356170807E0,1.897289566E1,1.927481017E1
2.376349058E1,3.525169373E-1,3.563938751E0,1.586790253E1,1.626702979E1
2.377343158E1,-2.318678284E-1,4.043092346E0,1.196117661E1,1.262814730E1
2.378337258E1,-7.372169495E-1,4.568799133E0,7.745044098E0,9.022367895E0
2.379331358E1,-9.165440369E-1,4.894671478E0,4.109853516E0,6.456683187E0
2.380325458E1,-8.493338013E-1,4.526287537E0,1.855092316E0,4.964878072E0
2.381319558E1,-3.664379883E-1,3.753594360E0,1.360969849E0,4.009487043E0
2.382313637E1,1.920506287E-1,2.890938263E0,1.864672394E0,3.445491347E0
