"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.754512908E1,-8.691825256E0,-4.316124573E0,-9.693841553E-1,9.752766954E0
3.755507108E1,-8.736582184E0,-4.411326599E0,-1.002016296E0,9.838277658E0
3.756501308E1,-8.772657166E0,-4.698878632E0,-1.008602600E0,1.000281227E1
3.757495408E1,-8.859177246E0,-5.121300201E0,-9.955796814E-1,1.028124098E1
3.758489608E1,-8.810678101E0,-5.421725464E0,-9.777667236E-1,1.039130326E1
3.759483808E1,-8.721912689E0,-5.580545197E0,-1.045426025E0,1.040707265E1
3.760477908E1,-8.736282806E0,-5.756429443E0,-1.110390930E0,1.052103062E1
3.761472108E1,-8.706494751E0,-5.849835205E0,-1.272503815E0,1.056611985E1
3.762466308E1,-8.631500702E0,-5.813909912E0,-1.521436157E0,1.051756249E1
3.763460508E1,-8.572972412E0,-5.662574615E0,-1.735640717E0,1.041983954E1
3.764454608E1,-8.488697662E0,-5.513334961E0,-1.905836792E0,1.029985749E1
3.765448808E1,-8.440198517E0,-5.457501068E0,-2.074835358E0,1.026285587E1
3.766443008E1,-8.724307709E0,-5.359155579E0,-2.211950226E0,1.047505691E1
3.767437108E1,-8.945248260E0,-5.042114868E0,-2.273921356E0,1.051718152E1
3.768431308E1,-8.728648682E0,-4.625980225E0,-2.278262329E0,1.013802151E1
3.769425508E1,-8.538394318E0,-4.412224731E0,-2.314337311E0,9.885750442E0
3.770419608E1,-8.422385559E0,-4.315076752E0,-2.280956726E0,9.734435241E0
3.771413808E1,-8.363707581E0,-4.159550171E0,-2.154469757E0,9.586198519E0
3.772408008E1,-8.513246613E0,-3.965104523E0,-2.043550415E0,9.611114403E0
3.773402208E1,-8.835077362E0,-3.823349304E0,-1.910028076E0,9.814519812E0
3.774396308E1,-9.170529785E0,-3.626508636E0,-1.795665894E0,1.002370178E1
3.775390508E1,-9.608069916E0,-3.491190033E0,-1.823957062E0,1.038413380E1
3.776384708E1,-1.005713608E1,-3.340453491E0,-1.989063721E0,1.078243897E1
3.777378808E1,-1.040576111E1,-3.091521149E0,-2.222727814E0,1.108051832E1
3.778373008E1,-1.050650162E1,-2.872676239E0,-2.361788635E0,1.114526314E1
3.779367208E1,-1.049752029E1,-2.792143707E0,-2.381397858E0,1.112047906E1
3.780361408E1,-1.043480072E1,-2.767594757E0,-2.332449646E0,1.104468054E1
3.781355508E1,-1.045066772E1,-2.778671722E0,-2.103725281E0,1.101649366E1
3.782349708E1,-1.046728317E1,-2.749183044E0,-1.786684570E0,1.096878599E1
3.783343908E1,-1.048614395E1,-2.676134949E0,-1.486858063E0,1.092390315E1
3.784338008E1,-1.065334625E1,-2.612517242E0,-1.241518250E0,1.103903983E1
3.785332208E1,-1.085243225E1,-2.586321716E0,-1.125359802E0,1.121297376E1
3.786326408E1,-1.099822906E1,-2.535128174E0,-1.096320190E0,1.133974583E1
3.787320508E1,-1.109148514E1,-2.509830780E0,-9.764195251E-1,1.141374996E1
3.788314708E1,-1.120479950E1,-2.635569305E0,-8.653504944E-1,1.154307536E1
3.789308908E1,-1.125359802E1,-2.838247833E0,-7.987390137E-1,1.163344761E1
3.790303108E1,-1.135329071E1,-3.009791107E0,-6.860234070E-1,1.176548684E1
3.791297208E1,-1.152603149E1,-3.129691772E0,-6.821315002E-1,1.196284565E1
3.792291408E1,-1.179562088E1,-3.165766754E0,-6.800358582E-1,1.223197449E1
3.793285608E1,-1.233300339E1,-3.156785431E0,-7.536827087E-1,1.275289396E1
3.794279708E1,-1.272414001E1,-3.058439941E0,-8.735833740E-1,1.311567543E1
3.795273908E1,-1.296424072E1,-2.934946747E0,-1.002465363E0,1.333005577E1
3.796268108E1,-1.336615494E1,-2.754871216E0,-1.046473846E0,1.368716628E1
3.797262208E1,-1.391506348E1,-2.677631836E0,-1.102307739E0,1.421315539E1
3.798256408E1,-1.447534836E1,-2.824626160E0,-1.195414124E0,1.479673065E1
3.799250608E1,-1.466335739E1,-2.729124756E0,-1.122815094E0,1.495736894E1
3.800244708E1,-1.484343292E1,-2.543211365E0,-1.017583923E0,1.509406844E1
3.801238908E1,-1.497470993E1,-2.531984711E0,-1.063089294E0,1.522442258E1
3.802233108E1,-1.503338791E1,-2.705923004E0,-9.650431824E-1,1.530542648E1
3.803227308E1,-1.492695923E1,-2.994971924E0,-8.089178467E-1,1.524592787E1
3.804221408E1,-1.478295868E1,-3.353476410E0,-6.039939880E-1,1.517057942E1
3.805215608E1,-1.453746918E1,-3.641477509E0,-3.963757324E-1,1.499184719E1
3.806209808E1,-1.420351364E1,-3.695515137E0,-2.236349487E-1,1.467810085E1
3.807203908E1,-1.377136230E1,-3.591631165E0,-6.750961304E-2,1.423217452E1
3.808198108E1,-1.324011703E1,-3.378474426E0,-2.903961182E-2,1.366439285E1
3.809192308E1,-1.283565811E1,-3.141068115E0,-1.146615601E-1,1.321489975E1
3.810186408E1,-1.251412674E1,-2.977009277E0,-3.754193115E-1,1.286883413E1
3.811180608E1,-1.218286560E1,-2.930605774E0,-7.367678833E-1,1.255203136E1
3.812174808E1,-1.191492279E1,-3.023412781E0,-1.015188904E0,1.233438359E1
3.813169008E1,-1.150387756E1,-3.217858429E0,-1.120569763E0,1.199789517E1
3.814163108E1,-1.113145203E1,-3.478765869E0,-1.156644745E0,1.171959314E1
3.815157308E1,-1.083881058E1,-3.785627747E0,-1.078058167E0,1.153139201E1
3.816151508E1,-1.059137512E1,-4.118834839E0,-9.048683167E-1,1.140003571E1
3.817145608E1,-1.036579422E1,-4.458478546E0,-7.280859375E-1,1.130742366E1
3.818139808E1,-1.016760635E1,-4.760550385E0,-5.427713013E-1,1.124000265E1
3.819134008E1,-9.948911133E0,-5.046156464E0,-3.733236694E-1,1.116171574E1
3.820128108E1,-9.723629608E0,-5.250481567E0,-1.971400452E-1,1.105239312E1
3.821122308E1,-9.527836761E0,-5.351671143E0,-6.167175293E-2,1.092812247E1
3.822116508E1,-9.343869324E0,-5.345833282E0,7.858657837E-2,1.076531482E1
3.823110708E1,-9.212891693E0,-5.244044952E0,3.046165466E-1,1.060519552E1
3.824104808E1,-9.095685425E0,-5.135071564E0,5.245092773E-1,1.045827726E1
3.825099008E1,-9.009315033E0,-5.033133545E0,6.456074524E-1,1.034006768E1
3.826093208E1,-8.853489075E0,-4.920567627E0,8.143066406E-1,1.016166078E1
3.827087308E1,-8.841513977E0,-4.850213928E0,9.494755554E-1,1.012908922E1
3.828081508E1,-8.836274872E0,-4.826114044E0,1.110690308E0,1.012940094E1
3.829075708E1,-8.836424561E0,-4.785698090E0,1.216220856E0,1.012247491E1
3.830069808E1,-8.835526428E0,-4.748874664E0,1.277293854E0,1.011186518E1
3.831064008E1,-8.834478607E0,-4.711452484E0,1.231189728E0,1.008769671E1
3.832058208E1,-8.957822113E0,-4.698878632E0,1.091230774E0,1.017412512E1
3.833052308E1,-9.196425934E0,-4.616549835E0,7.394622803E-1,1.031666549E1
3.834046508E1,-9.680219879E0,-4.454137573E0,2.640509033E-1,1.065906756E1
3.835040708E1,-9.901609497E0,-4.265080719E0,-3.508703613E-1,1.078683893E1
3.836034887E1,-9.919871521E0,-4.189188538E0,-1.056353302E0,1.081984445E1
3.837028987E1,-9.754315796E0,-4.250411224E0,-1.670376434E0,1.077046098E1
3.838023187E1,-9.287885742E0,-4.443659363E0,-1.970202942E0,1.048296855E1
3.839017387E1,-8.735534363E0,-4.775519257E0,-1.863923950E0,1.012864045E1
3.840011487E1,-8.282276917E0,-5.112468567E0,-1.407822418E0,9.834399307E0
3.841005688E1,-7.908354492E0,-5.407205658E0,-5.586383057E-1,9.596458751E0
3.841999888E1,-7.623197479E0,-5.591622162E0,3.387455750E-1,9.460133549E0
3.842993988E1,-7.363337860E0,-5.685476990E0,1.121767273E0,9.370259060E0
3.843988188E1,-7.218439178E0,-5.752387848E0,1.834584961E0,9.410713687E0
3.844982388E1,-7.261549530E0,-5.845344543E0,2.301015015E0,9.601709458E0
3.845976588E1,-7.082821198E0,-5.901477814E0,2.497256927E0,9.551444323E0
3.846970688E1,-7.008725281E0,-6.031707001E0,2.548899536E0,9.591694754E0
3.847964888E1,-6.907984772E0,-6.167324982E0,2.415975952E0,9.570427934E0
3.848959087E1,-6.742728424E0,-6.240073700E0,2.104324036E0,9.425024458E0
3.849953188E1,-6.622378693E0,-6.306236115E0,1.746268616E0,9.309885475E0
3.850947387E1,-6.709796906E0,-6.476282501E0,1.331780548E0,9.420045062E0
3.851941587E1,-6.725214844E0,-6.551875305E0,1.059646454E0,9.448726651E0
3.852935687E1,-6.712491302E0,-6.630461884E0,9.189390564E-1,9.479715885E0
3.853929887E1,-6.757547607E0,-6.629713440E0,7.994874573E-1,9.500354212E0
3.854924087E1,-6.883136444E0,-6.530320129E0,8.128097534E-1,9.522778376E0
3.855918187E1,-7.133715363E0,-6.600524139E0,7.789801025E-1,9.750057630E0
3.856912388E1,-7.372319183E0,-6.771618347E0,6.807843018E-1,1.003341280E1
3.857906588E1,-7.424859924E0,-6.848408661E0,5.716612244E-1,1.011711632E1
3.858900788E1,-7.661817169E0,-6.907535706E0,3.604504395E-1,1.032218080E1
3.859894888E1,-8.158484344E0,-7.097341003E0,5.538482666E-3,1.081356309E1
3.860889088E1,-8.242160339E0,-7.240742798E0,-4.564009094E-1,1.098043101E1
3.861883288E1,-8.242759094E0,-7.340585175E0,-8.837622070E-1,1.107286340E1
3.862877388E1,-7.896678772E0,-7.134314117E0,-1.081351318E0,1.069697594E1
3.863871588E1,-7.348967743E0,-6.691684570E0,-1.149160309E0,1.000532552E1
3.864865787E1,-7.028633881E0,-6.215674438E0,-1.199904785E0,9.459179375E0
3.865859888E1,-6.998247070E0,-5.794450378E0,-1.261576538E0,9.172932607E0
3.866854087E1,-7.251370697E0,-5.496420135E0,-1.343905334E0,9.197776516E0
3.867848287E1,-7.863597565E0,-5.420378265E0,-1.338965607E0,9.644143098E0
3.868842387E1,-8.365653534E0,-5.334157562E0,-1.330732727E0,1.001040686E1
3.869836587E1,-8.357720032E0,-5.232818298E0,-1.377285919E0,9.956444545E0
3.870830788E1,-8.399483185E0,-5.486091614E0,-1.398092651E0,1.012932288E1
3.871824988E1,-8.637937317E0,-5.925577698E0,-1.451082458E0,1.057506844E1
3.872819088E1,-8.721313934E0,-6.333030396E0,-1.530866547E0,1.088632827E1
3.873813288E1,-8.734935608E0,-6.634802856E0,-1.710043945E0,1.110152959E1
3.874807488E1,-8.759185181E0,-6.823410645E0,-1.885778503E0,1.126225636E1
3.875801588E1,-8.690328369E0,-6.907984772E0,-2.100881195E0,1.129848497E1
3.876795788E1,-8.611741791E0,-6.859785004E0,-2.359992371E0,1.126003157E1
3.877789988E1,-8.694819031E0,-6.765032043E0,-2.540666656E0,1.130577390E1
3.878784088E1,-8.736582184E0,-6.592440948E0,-2.636916504E0,1.125795161E1
3.879778288E1,-8.873397675E0,-6.361620941E0,-2.539768524E0,1.120972040E1
3.880772487E1,-9.068591766E0,-6.043382721E0,-2.476599884E0,1.117566008E1
3.881766588E1,-9.086554413E0,-5.712720337E0,-2.603535919E0,1.104441234E1
3.882760787E1,-9.057065735E0,-5.358257446E0,-2.877316589E0,1.090964314E1
3.883754987E1,-9.114097137E0,-4.964127045E0,-3.222199402E0,1.086700938E1
3.884749187E1,-9.111402740E0,-4.586163025E0,-3.446882172E0,1.076715134E1
3.885743287E1,-9.199270020E0,-4.277953949E0,-3.619173889E0,1.077153093E1
3.886737488E1,-9.337881775E0,-4.043242035E0,-3.728446655E0,1.083721166E1
3.887731688E1,-9.653575287E0,-3.877237244E0,-3.682791595E0,1.103573461E1
3.888725788E1,-9.987680511E0,-3.685935059E0,-3.570674744E0,1.122896244E1
3.889719988E1,-1.030531998E1,-3.585942993E0,-3.481609955E0,1.145339316E1
3.890714188E1,-1.052236862E1,-3.529809723E0,-3.423081665E0,1.161452910E1
3.891708288E1,-1.064286804E1,-3.403472443E0,-3.409459991E0,1.168240909E1
3.892702488E1,-1.075408676E1,-3.235372009E0,-3.332370300E0,1.171420957E1
3.893696688E1,-1.073612411E1,-3.101400604E0,-3.157683563E0,1.161266602E1
3.894690788E1,-1.074899734E1,-2.929408264E0,-2.857407990E0,1.150161541E1
3.895684988E1,-1.070019882E1,-2.785108337E0,-2.525248718E0,1.134142691E1
3.896679187E1,-1.075019485E1,-2.721490631E0,-2.315534821E0,1.132849956E1
3.897673387E1,-1.077429474E1,-2.656525726E0,-2.100731506E0,1.129405281E1
3.898667487E1,-1.071531738E1,-2.514471130E0,-1.794318695E0,1.115168917E1
3.899661687E1,-1.061831909E1,-2.449506226E0,-1.451082458E0,1.099338080E1
3.900655888E1,-1.051233948E1,-2.399360504E0,-1.131047974E0,1.084183940E1
3.901649987E1,-1.048464706E1,-2.281405792E0,-7.366181946E-1,1.075524257E1
3.902644188E1,-1.049018555E1,-2.282453613E0,-4.736151123E-1,1.074606433E1
3.903638388E1,-1.056577835E1,-2.388283539E0,-3.830534363E-1,1.083910976E1
3.904632488E1,-1.073896820E1,-2.457290039E0,-2.950364685E-1,1.102046999E1
3.905626688E1,-1.095616653E1,-2.636168060E0,-3.321592712E-1,1.127374370E1
3.906620888E1,-1.115704880E1,-2.736609192E0,-5.284011841E-1,1.149991198E1
3.907614988E1,-1.142394379E1,-2.803070984E0,-7.285350037E-1,1.178534946E1
3.908609188E1,-1.181358353E1,-2.920876007E0,-1.038240967E0,1.221352597E1
3.909603388E1,-1.222268280E1,-2.972069550E0,-1.298699341E0,1.264570252E1
3.910597587E1,-1.242266693E1,-2.900218964E0,-1.434467010E0,1.283711881E1
3.911591688E1,-1.267608994E1,-2.833158417E0,-1.392703857E0,1.306329463E1
3.912585887E1,-1.318278625E1,-2.906356201E0,-1.371148682E0,1.356881751E1
3.913580087E1,-1.357676697E1,-3.059188385E0,-1.369801483E0,1.398440528E1
3.914574187E1,-1.360895004E1,-3.101699982E0,-1.233734436E0,1.401235757E1
3.915568387E1,-1.352332809E1,-3.081192627E0,-1.046922913E0,1.390935650E1
3.916562588E1,-1.365909576E1,-3.176544342E0,-8.821156311E-1,1.405131521E1
3.917556687E1,-1.384680542E1,-3.539389801E0,-6.933581543E-1,1.430881008E1
3.918550888E1,-1.377480515E1,-3.727698212E0,-4.827461243E-1,1.427844650E1
3.919545088E1,-1.348291214E1,-3.801345062E0,-4.218228149E-1,1.401488775E1
3.920539188E1,-1.312141388E1,-3.801195374E0,-5.767506409E-1,1.367308414E1
3.921533388E1,-1.275662247E1,-3.612288208E0,-6.550378418E-1,1.327437823E1
3.922527588E1,-1.255738678E1,-3.378025360E0,-6.521937561E-1,1.302015264E1
3.923521788E1,-1.230321533E1,-3.169508972E0,-6.120771790E-1,1.271965145E1
3.924515888E1,-1.232072891E1,-3.069516907E0,-6.399192810E-1,1.271344924E1
3.925510088E1,-1.243224701E1,-3.144660645E0,-6.330335999E-1,1.283940761E1
3.926504287E1,-1.255633896E1,-3.332819366E0,-6.312373352E-1,1.300645200E1
3.927498388E1,-1.253179001E1,-3.663930817E0,-7.194039917E-1,1.307622621E1
3.928492587E1,-1.234003876E1,-4.069736938E0,-8.202941895E-1,1.301968501E1
3.929486787E1,-1.189112228E1,-4.421505432E0,-8.372090149E-1,1.271414246E1
3.930480887E1,-1.151794830E1,-4.780608673E0,-7.601193237E-1,1.249380382E1
3.931475087E1,-1.124671234E1,-5.129233704E0,-6.601272583E-1,1.237874569E1
3.932469288E1,-1.113654144E1,-5.367538147E0,-5.572911072E-1,1.237511998E1
3.933463387E1,-1.109837082E1,-5.573958893E0,-5.830375671E-1,1.243313257E1
3.934457588E1,-1.102652023E1,-5.602250061E0,-4.595443726E-1,1.237661243E1
3.935451788E1,-1.092772568E1,-5.603896637E0,-2.661465454E-1,1.228371605E1
3.936445888E1,-1.083671494E1,-5.583389282E0,-1.859133911E-1,1.219193136E1
3.937440088E1,-1.077354630E1,-5.543871460E0,-6.810836792E-2,1.211645366E1
3.938434288E1,-1.073402847E1,-5.419330444E0,9.774673462E-2,1.202489352E1
3.939428488E1,-1.067684738E1,-5.197342072E0,2.456391907E-1,1.187719551E1
3.940422588E1,-1.056547897E1,-5.026247864E0,2.478845215E-1,1.170273303E1
3.941416788E1,-1.041968216E1,-4.885989532E0,2.601589966E-1,1.151131412E1
3.942410987E1,-1.034753220E1,-4.793781281E0,3.628454590E-1,1.140979484E1
3.943405088E1,-1.019440063E1,-4.677323456E0,4.308041382E-1,1.122447109E1
3.944399287E1,-1.002615051E1,-4.672383728E0,4.923262024E-1,1.107236420E1
3.945393487E1,-9.793683929E0,-4.655319214E0,6.349795532E-1,1.086238652E1
3.946387587E1,-9.495653687E0,-4.697830811E0,8.035290527E-1,1.062462763E1
3.947381787E1,-9.256151733E0,-4.810247040E0,9.636959839E-1,1.047585469E1
3.948375988E1,-8.983867950E0,-4.922962646E0,1.108594666E0,1.030409757E1
3.949370087E1,-8.833580475E0,-5.091811523E0,1.063538361E0,1.025133174E1
3.950364288E1,-8.683592377E0,-5.300477600E0,9.659413147E-1,1.021924077E1
3.951358488E1,-8.452472992E0,-5.459147644E0,8.831634521E-1,1.010082028E1
3.952352588E1,-8.157885590E0,-5.645210724E0,7.866142273E-1,9.951796991E0
3.953346788E1,-7.870183868E0,-5.792504425E0,6.661148071E-1,9.794723609E0
3.954340988E1,-7.585475922E0,-5.863756256E0,5.927673340E-1,9.605959374E0
3.955335188E1,-7.245532837E0,-5.885461121E0,5.836363220E-1,9.352915591E0
3.956329288E1,-6.972650299E0,-5.905070343E0,5.487588501E-1,9.153624650E0
3.957323488E1,-6.768774261E0,-5.895041199E0,5.572911072E-1,8.993241302E0
3.958317687E1,-6.669081573E0,-5.903274078E0,5.785469055E-1,8.925245677E0
3.959311787E1,-6.663543091E0,-5.982459412E0,5.099894714E-1,8.969543823E0
3.960305987E1,-6.815477142E0,-6.172115021E0,3.704795837E-1,9.202335988E0
3.961300187E1,-6.986571350E0,-6.430028687E0,2.294728088E-1,9.497900079E0
3.962294287E1,-7.022346954E0,-6.538553009E0,1.796264648E-2,9.595121409E0
3.963288487E1,-7.009773102E0,-6.671027527E0,-2.442919922E-1,9.679835008E0
3.964282688E1,-6.945856018E0,-6.859635315E0,-5.492079163E-1,9.777583639E0
3.965276787E1,-6.765930176E0,-6.913972321E0,-7.134164429E-1,9.699989042E0
3.966270988E1,-6.588998108E0,-6.977889404E0,-6.453080750E-1,9.618849158E0
3.967265188E1,-6.332431641E0,-7.039561157E0,-4.261637878E-1,9.478223850E0
3.968259288E1,-6.252647552E0,-7.272177429E0,-2.336640930E-1,9.593475120E0
3.969253488E1,-6.349795532E0,-7.665858765E0,-7.993377686E-2,9.954480565E0
3.970247688E1,-6.325096893E0,-7.842491455E0,4.101470947E-2,1.007537618E1
3.971241888E1,-6.142626343E0,-7.784561920E0,5.254074097E-2,9.916351305E0
3.972235988E1,-6.206393738E0,-7.777077484E0,-1.133143616E-1,9.950633023E0
3.973230187E1,-6.556216278E0,-7.886499939E0,-3.362008667E-1,1.026128083E1
3.974224387E1,-6.922205200E0,-7.993677063E0,-5.161267090E-1,1.058688739E1
3.975218487E1,-7.120842133E0,-7.777077484E0,-6.289920044E-1,1.056337814E1
3.976212687E1,-6.896009674E0,-7.426057434E0,-6.442602539E-1,1.015462209E1
3.977206887E1,-6.612199860E0,-7.056326294E0,-5.794450378E-1,9.687553061E0
3.978200987E1,-6.495742035E0,-6.622827759E0,-4.137396240E-1,9.285886742E0
3.979195187E1,-6.697971497E0,-6.161337433E0,-2.270777893E-1,9.103651215E0
3.980189388E1,-7.119345245E0,-5.739065552E0,-9.535171509E-2,9.145000934E0
3.981183487E1,-7.637118530E0,-5.356610870E0,-1.068777466E-1,9.329002214E0
3.982177688E1,-8.121361542E0,-5.120102692E0,-2.014810181E-1,9.602737082E0
3.983171888E1,-8.679999847E0,-5.097499695E0,-3.076103210E-1,1.007082542E1
3.984165988E1,-9.177116089E0,-5.069358215E0,-5.414241028E-1,1.049814233E1
3.985160188E1,-9.524393921E0,-5.064568176E0,-7.599696350E-1,1.081394860E1
3.986154388E1,-9.738299103E0,-5.159321136E0,-9.821076965E-1,1.106424871E1
3.987148588E1,-9.957742767E0,-5.350473633E0,-1.313967590E0,1.138027767E1
3.988142688E1,-1.003138962E1,-5.503754883E0,-1.586101685E0,1.155144208E1
3.989136887E1,-1.001417542E1,-5.563630371E0,-1.733994141E0,1.158638977E1
3.990131087E1,-9.954748993E0,-5.601950684E0,-1.821861420E0,1.156711105E1
3.991125187E1,-9.917925568E0,-5.671705627E0,-1.832189941E0,1.157110247E1
3.992119387E1,-9.735305328E0,-5.601052551E0,-1.698517914E0,1.135926594E1
3.993113587E1,-9.681866455E0,-5.484744415E0,-1.518592072E0,1.123063138E1
3.994107687E1,-9.601034546E0,-5.262905731E0,-1.492995300E0,1.105020706E1
3.995101887E1,-9.464518433E0,-4.936734009E0,-1.680405579E0,1.080611932E1
3.996096088E1,-9.487720184E0,-4.577032013E0,-1.976639557E0,1.071788973E1
3.997090187E1,-9.482481079E0,-4.137096863E0,-2.245779877E0,1.058662104E1
3.998084388E1,-9.436826019E0,-3.685485992E0,-2.532433777E0,1.044268707E1
3.999078588E1,-9.372908936E0,-3.326382751E0,-2.870730286E0,1.035168279E1
4.000072688E1,-9.301657104E0,-3.079695740E0,-3.101849670E0,1.027749104E1
4.001066888E1,-9.325008545E0,-2.909499664E0,-3.214714966E0,1.028374275E1
4.002061088E1,-9.407636719E0,-2.851570129E0,-3.094814301E0,1.030596703E1
4.003055188E1,-9.593999176E0,-2.930755463E0,-2.912493439E0,1.044589708E1
4.004049388E1,-9.671537933E0,-3.060385895E0,-2.644850006E0,1.048331242E1
4.005043587E1,-9.797575836E0,-3.130739594E0,-2.249222717E0,1.052867634E1
4.006037787E1,-1.006387207E1,-3.192561035E0,-1.890867920E0,1.072610593E1
4.007031887E1,-1.030681686E1,-3.333867188E0,-1.629661102E0,1.095449404E1
4.008026087E1,-1.045066772E1,-3.372935944E0,-1.490300903E0,1.108215455E1
4.009020287E1,-1.060035645E1,-3.321143646E0,-1.407373352E0,1.119724304E1
4.010014387E1,-1.060065582E1,-3.210673370E0,-1.342707825E0,1.115729321E1
4.011008587E1,-1.046369064E1,-3.103496246E0,-1.235979767E0,1.098399548E1
4.012002788E1,-1.030082932E1,-2.982697449E0,-1.047371979E0,1.077499683E1
4.012996888E1,-1.022912842E1,-2.939587097E0,-8.271798706E-1,1.067522679E1
4.013991088E1,-1.023376877E1,-2.947819977E0,-5.174739075E-1,1.066243148E1
4.014985288E1,-1.029005173E1,-2.894231415E0,-1.215472412E-1,1.069001935E1
4.015979388E1,-1.043315414E1,-2.883753204E0,2.324665833E-1,1.082685451E1
4.016973588E1,-1.077444443E1,-2.830613708E0,4.596940613E-1,1.114954462E1
4.017967788E1,-1.120090759E1,-2.748584290E0,6.146218872E-1,1.154958036E1
4.018961888E1,-1.159563675E1,-2.814447327E0,5.617817688E-1,1.194552235E1
4.019956088E1,-1.205009171E1,-2.976111145E0,2.698887634E-1,1.241510321E1
4.020950287E1,-1.239692047E1,-3.107537842E0,-6.406677246E-2,1.278063117E1
4.021944388E1,-1.258747421E1,-3.179987183E0,-3.763174438E-1,1.298839637E1
4.022938587E1,-1.287637344E1,-3.238814850E0,-6.322851562E-1,1.329250538E1
4.023932787E1,-1.326122314E1,-3.255579987E0,-8.934919739E-1,1.368419410E1
4.024926987E1,-1.359203522E1,-3.184178467E0,-9.800120544E-1,1.399438593E1
4.025921087E1,-1.393886398E1,-3.047961731E0,-1.081501007E0,1.430914548E1
4.026915288E1,-1.413735123E1,-2.968626709E0,-1.107247467E0,1.448804477E1
4.027909488E1,-1.427865738E1,-3.099604340E0,-1.115031281E0,1.465369914E1
4.028903588E1,-1.407597885E1,-3.201991425E0,-9.818083191E-1,1.446892799E1
4.029897788E1,-1.363379837E1,-3.135230255E0,-7.042854309E-1,1.400736038E1
4.030891988E1,-1.331810486E1,-3.216062164E0,-4.317022705E-1,1.370771096E1
4.031886088E1,-1.315000443E1,-3.582649841E0,-1.453477478E-1,1.363008152E1
4.032880288E1,-1.285915924E1,-4.060905304E0,2.010319519E-1,1.348663569E1
4.033874488E1,-1.257998978E1,-4.550986176E0,5.345384216E-1,1.338855292E1
4.034868588E1,-1.233030899E1,-4.929249573E0,7.309300232E-1,1.329918343E1
4.035862788E1,-1.202195023E1,-5.064867554E0,8.220904541E-1,1.307118982E1
4.036856971E1,-1.166075134E1,-4.873415680E0,8.696914673E-1,1.266805690E1
4.037851071E1,-1.143307480E1,-4.492607574E0,7.155120850E-1,1.230490470E1
4.038845271E1,-1.132574799E1,-4.014501801E0,4.974156189E-1,1.202647972E1
4.039839471E1,-1.135778137E1,-3.651656342E0,2.670446777E-1,1.193336099E1
4.040833671E1,-1.133502869E1,-3.500470734E0,6.780899048E-2,1.186342146E1
4.041827771E1,-1.114567245E1,-3.572321320E0,-6.945556641E-2,1.170437175E1
4.042821971E1,-1.093012070E1,-3.776496735E0,-1.402583313E-1,1.156499626E1
4.043816171E1,-1.064511337E1,-4.008364563E0,-1.559756470E-1,1.137584079E1
4.044810271E1,-1.029663803E1,-4.178111572E0,-1.582209778E-1,1.111316359E1
4.045804471E1,-1.006402176E1,-4.386627960E0,-1.820214844E-1,1.097998956E1
4.046798671E1,-1.002465363E1,-4.696333923E0,-2.492317200E-1,1.107300091E1
4.047792771E1,-9.955497437E0,-4.948709106E0,-4.188290405E-1,1.112551432E1
4.048786971E1,-9.785600739E0,-5.088518372E0,-5.394781494E-1,1.104273688E1
4.049781171E1,-9.525292053E0,-5.160069580E0,-6.435118103E-1,1.085226309E1
4.050775271E1,-9.234297180E0,-5.177283783E0,-7.011419678E-1,1.060981205E1
4.051769471E1,-8.921447754E0,-5.127587128E0,-7.244934082E-1,1.031548692E1
4.052763671E1,-8.638087006E0,-4.990172882E0,-7.168592834E-1,1.000161286E1
4.053757771E1,-8.679700470E0,-5.055586853E0,-7.491920471E-1,1.007260877E1
4.054751971E1,-8.851992188E0,-5.211263123E0,-6.809339905E-1,1.029459568E1
4.055746171E1,-8.865015106E0,-5.081033936E0,-5.327421570E-1,1.023177467E1
4.056740271E1,-9.024732971E0,-4.833299103E0,-4.123924255E-1,1.024581148E1
4.057734471E1,-9.098828888E0,-4.568200378E0,-4.267625427E-1,1.019015545E1
4.058728671E1,-8.920848999E0,-4.369563446E0,-4.974156189E-1,9.945956659E0
4.059722871E1,-8.697214050E0,-4.420756989E0,-6.114784241E-1,9.775404363E0
4.060716971E1,-8.441545715E0,-4.500840454E0,-5.370831299E-1,9.581530000E0
4.061711171E1,-8.172106018E0,-4.552632751E0,-3.514691162E-1,9.361266596E0
4.062705371E1,-7.961044922E0,-4.616549835E0,-1.586700439E-1,9.204126510E0
4.063699471E1,-7.874973907E0,-4.735552368E0,2.529739380E-2,9.189195298E0
4.064693671E1,-7.746540985E0,-4.808450775E0,1.987866211E-1,9.119737508E0
4.065687871E1,-7.680228882E0,-4.890929260E0,2.640509033E-1,9.109161739E0
4.066681971E1,-7.704628143E0,-4.958738251E0,2.311193848E-1,9.165358478E0
4.067676171E1,-7.730524292E0,-4.993166656E0,5.538482666E-2,9.203031379E0
4.068670371E1,-7.824379120E0,-4.987777863E0,-1.642085266E-1,9.280398755E0
4.069664471E1,-8.040829010E0,-4.942571869E0,-4.089495850E-1,9.447284669E0
4.070658671E1,-8.089477844E0,-4.726421356E0,-5.541476440E-1,9.385403041E0
4.071652871E1,-7.994275818E0,-4.640500031E0,-5.471122742E-1,9.259698603E0
4.072646971E1,-7.908504181E0,-4.731361084E0,-4.908293152E-1,9.228820591E0
